Date,^KLSE,1015.KL,1023.KL,1066.KL,1082.KL,1155.KL,1171.KL,1295.KL,1562.KL,1619.KL,1651.KL,1818.KL,1961.KL,2054.KL,2445.KL,2488.KL,2836.KL,2852.KL,3034.KL,3182.KL,3336.KL,3395.KL,3417.KL,3476.KL,3794.KL,3816.KL,3859.KL,4065.KL,4162.KL,4197.KL,4383.KL,4502.KL,4588.KL,4634.KL,4677.KL,4715.KL,4863.KL,5012.KL,5014.KL,5031.KL,5053.KL,5071.KL,5077.KL,5085.KL,5090.KL,5099.KL,5139.KL,5141.KL,5148.KL,5168.KL,5180.KL,5186.KL,5200.KL,5209.KL,5210.KL,5211.KL,5212.KL,5216.KL,5218.KL,5222.KL,5225.KL,5227.KL,5238.KL,5243.KL,5246.KL,5249.KL,5258.KL,5274.KL,5347.KL,5398.KL,5401.KL,5657.KL,5681.KL,5819.KL,5878.KL,6012.KL,6033.KL,6399.KL,6742.KL,6888.KL,6947.KL,7084.KL,7106.KL,7113.KL,7153.KL,7277.KL,7293.KL,8583.KL,8664.KL,9059.KL,9679.KL
3/3/2020,0.006522485410229928,0.0,-0.02173919087038656,0.027322370677981267,0.006578996260495185,0.0023837601645557704,0.013244982596167132,0.03981266888699131,0.021276745367836414,0.0,0.0,-0.005484439051319567,0.014457660739464417,-0.04347820259494173,0.009208156806861378,0.0,0.024930490905254787,0.00487800350540013,0.014444321196057652,0.02464053006803968,0.021505432654232326,0.02174057720020306,-0.009708728395701804,-0.01777774427587786,0.018181801173553502,0.012228196617027898,0.013100382358043117,0.007658426162812315,0.06796098093500968,0.020408152454255646,-0.02857140738544861,-0.025640991625210163,-0.022508007939337382,0.0,0.0,0.003597144823916265,-0.0027247831746441964,-0.06643360022969835,-0.020472456254702842,0.03940344986746225,0.0,-0.02678568916613544,0.0,-0.024390219750148434,0.024390322968703915,-0.009708728428692415,-0.028571460139126925,0.03720926650719503,0.026086932718336175,-0.004950441830967933,0.005208253097043425,0.006802715516682989,0.015625009896844233,0.0,0.0,0.0058478489008595425,0.005813921186312188,-0.01709401038062286,0.06250003906250101,0.0,-0.014084486552954023,0.0,0.0,0.07547173983624278,0.030120650567271312,0.005076141189982897,0.0,0.0,0.0,-0.01567399822012583,0.0,0.0,0.0027346599829192186,0.03861510020941061,-0.0103093203307828,-0.012844043660692694,0.0036362428031144756,0.0,0.029628674572302893,0.002463067206252445,0.00985206260799254,-0.014634297559781961,0.012578662582634292,0.01785763782976013,-0.004166551504788507,0.00911850833222827,0.01582731726961395,0.03124995863473612,-0.008333383971715125,0.008547035292791216,-0.007518023678688923
4/3/2020,0.004774897680764001,0.01928370496543308,0.008888937860221047,0.01241161065352836,0.03921564934695865,0.007134344474667653,0.0,0.007882856297244167,0.012499692965581843,-0.014018769195419667,0.02564107600239396,0.00367648860542924,0.0023752591963486225,0.045454481761830756,-0.007299180991465426,-0.004484311689890497,-0.01013500420382063,0.024271863673211103,0.04928816429291061,-0.02605203549927848,0.031579028007843846,0.0,0.009803911913687235,0.0,-0.0029761875930059967,0.0,0.0,0.0,0.0015153632254683025,0.004999997812829005,0.049019674952050396,-0.026315834687324013,-0.006578973291916035,0.0,0.029585045254965303,-0.014336807332692825,0.008196755857712956,-0.02247195295541715,0.0,0.013319435523896805,-0.005319109089851004,0.0,0.0,0.012499987312500238,-0.023809599155544703,0.049019678364091934,0.011764884255711205,-0.05381160925099138,-0.01694913803504683,0.034825876773572295,0.0,-0.013513501168736508,-0.015384624979283723,0.003571592547680913,-0.048387144849115105,0.017441920584415183,0.005780391064476698,0.008695432155851668,-0.029411734948097235,-0.00869562061047291,0.0,0.0,-0.052631592243767455,-0.017543842351492422,0.01754390941937345,0.005050504117999344,-0.005361985911730427,0.0,0.006400148508454384,0.05095540789941477,0.0,0.0,0.0036363929731157985,0.01666655752380386,0.005208258715028169,0.013011159562185792,0.0012150363953429277,-0.01709394824492949,0.0,-0.007371046236496093,0.02439040670387871,0.012376382344444048,0.055899657313133844,0.0,0.01464412982166663,0.00602407507998981,-0.004249222952502185,-0.030302991406765956,-0.025210138716282193,0.0,-0.01515161894715833
5/3/2020,0.0027155465037338455,0.0,-0.008810620799424962,0.0,-0.003773587689924307,0.007083736426677811,-0.0065359681537188186,0.0055864996700347724,0.004115234201440332,-0.014218206570540293,0.0,0.0036629240896686177,-0.004739321811363606,0.10869547913395983,-0.0018383779542754386,0.0180180452906884,0.019795173878932593,0.061611397284235814,-0.013570039323704597,0.002057666693257909,0.02551012576366385,0.0,-0.019417456791403387,0.002262342012511853,-0.0029850720249497975,-0.005369250962569572,0.0,-0.01411507013951907,-0.019394758474555962,-0.004975122212647287,0.12149536687630635,0.027027074717676403,0.0033113125038399804,-0.01785712581313781,0.011494999118499605,0.0,0.01626008864520201,0.01532589616252622,0.0,-0.0050554070360324666,0.0,-0.027523017515358128,0.012345666636183417,-0.024691333272367166,0.024390322968703915,0.018691570119661938,-0.005814077463684453,0.056871982130740184,-0.03448272687276954,0.0012858051660191716,0.0,0.0,0.015625009896844233,0.0035586837604943966,0.0,0.011428513562425247,0.005747169542230868,-0.017241268394469933,0.030302998714418328,0.008771897704948906,0.0,-0.005128145261220407,0.05555557037037073,0.0535713783801024,0.005747067168188735,0.005025124704983064,0.0026954457490029338,0.0,0.004769406780335661,0.04545459651831951,-0.011364311255205761,-0.027777832253084278,0.0,-0.013871280544064502,0.005181464403913427,-0.012844043660692694,-0.007281436712621381,-0.01739148098780441,-0.021581760480500534,0.0024753226171880804,-0.004761923233464915,0.002444998313441582,0.00588295245620829,0.005263151875796845,0.018556734435638544,0.0,-0.001422568546660341,0.0,0.008620742963511008,0.016949206014105878,-0.03846086251338665
6/3/2020,-0.004062288422478022,-0.0027027160467739675,-0.013333347513480587,-0.001751432329994862,-0.002525233638591917,-0.003516955103458619,-0.00657887739993146,-0.018888680610947617,-0.01229499811019652,-0.019230562839380738,-0.04166674764776068,-0.012773737256368989,-0.009523719199922454,-0.09803907491249586,0.003683338055427088,-0.01769914136005646,-0.020080335258470305,-0.008928488603132334,-0.020105710383884312,-0.0246407491181736,-0.034825821954274416,0.0,0.0,-0.009029273775902014,0.023952144928109265,-0.0013495048452270009,-0.008620691325717078,-0.023127656308090327,-0.011076170175179367,0.0,-0.07500009486808679,-0.07894742301865543,-0.013201289526226345,-0.04545460991735395,-0.011364365744286786,-0.01090926052765906,-0.010958879832821067,-0.007547105628742834,-0.0337619575906678,-0.005081173852231835,0.0,-0.00943395428088234,-0.04878051267102934,-0.05063293783047507,-0.047619111759762855,-0.03669732090732869,0.011696008246732559,-0.03139005127231964,-0.01785712493622449,0.0272874406572019,0.0,0.006849308040908442,0.005128208522916067,0.0,-0.05084741241022506,0.0,0.01142850730643219,-0.043859633472767556,-0.05882356401384048,-0.04347827377498026,0.026785761800487418,0.005154578689500644,-0.052631592243767455,0.016949238035051106,0.0,0.00999999713939137,0.0,0.0,-0.0031646301428227552,-0.034782674718522144,-0.011493868339675473,0.0,0.0,-0.006393864432600482,0.0,0.00929376850214969,-0.0134474204578523,-0.008849301299114876,-0.007353007910571807,-0.012345743666644537,0.004784707643959996,-0.012194996303968142,0.04678336949912376,0.04712043982150016,0.01821871536938513,-0.014970007098700555,-0.0014244549179182053,-0.015625030026700792,-0.025640977236671136,-0.050000051791017186,-0.024000938183205034
9/3/2020,-0.03942895989123041,-0.024390230848551964,-0.05405411231799051,-0.040350931695555814,-0.04430374553994587,-0.030588130654289558,-0.06622527962281477,-0.03624004064650943,-0.041493852747102045,-0.07352945844619341,-0.1130433715589797,-0.03327158954785814,-0.05288463077733885,-0.1956521578577901,-0.03944963572156501,-0.05405419403233358,-0.045764994489199906,-0.09909918656286876,-0.030237643361069155,-0.05052617216372168,-0.05154637726176259,-0.04255160846340733,-0.06930692468434485,-0.04783597051689559,-0.09356729938271502,-0.1013512202015242,-0.078260887212112,-0.002254857514676356,-0.06560002795578646,-0.04999997377029264,-0.19819818465468308,-0.05714278272854856,-0.05685619941094022,-0.10476186574149482,-0.03448242148494074,-0.03676463172869626,-0.03047088169943979,-0.1292777414526839,-0.04159737167398769,-0.02451496655345342,-0.05347598021668554,-0.22380949023129104,-0.07692300788954398,-0.226666688,-0.024999989918122134,-0.057142804517004375,-0.024566575167314975,-0.29629633369650565,-0.09090911074380126,0.0031250186762201704,-0.005181267743272877,-0.12925173631357245,-0.035714378437330496,-0.039006810729841135,-0.42857144489795906,-0.016949139614796827,-0.022598892977459206,-0.1376146887213181,-0.3437500023437501,-0.12727262093905556,-0.010434766550801,-0.005128145261220407,-0.11111107407407306,-0.48333335066666594,-0.03999996415427831,-0.019801975612018796,-0.018817257338656135,0.0,-0.007936513788751709,-0.045044948133725615,-0.01744177930660029,-0.1428570938775502,-0.053442089290336114,-0.02445307494908533,-0.020618576935651056,-0.022099539853468797,-0.027261436920256843,-0.04464282791259011,-0.05925919842027094,-0.004999964210482211,-0.01904775571731554,-0.013580527985273982,-0.0502796631780571,0.01833290927206921,0.015904482918988272,-0.07902744540374163,-0.14407988618657386,-0.07142866202258769,-0.06140356877045705,-0.1315789272375636,-0.08196770635758577
10/3/2020,0.0038924274593064023,0.008333374477553113,0.03571432640986427,0.012797245120958367,-0.026490194858942773,0.015776571674269935,-0.007092123521322047,0.016451020512375125,-0.004404711637925884,-0.015872974165113796,0.009803753822614558,0.003824008765947129,-0.0025379656769015657,0.02702695058804383,-0.03056353674535628,-0.019047527729899816,-0.02720108544529365,0.04500002152861704,0.0,0.0,-0.02173910929167766,0.022219084655488608,0.021276574446582597,0.03349284706010591,-0.029032231534858677,0.05563886893755354,0.03773585817476732,-0.035028139428987526,0.0017124354198858605,0.00526301839953347,0.044943880662087876,-0.0909090586703728,0.017730521126721355,-0.02127657557718421,-0.01785699979864286,0.0076336357245812,-0.014285718604345354,0.0698690809263196,-0.0034722961612869696,-0.014659699046966623,-0.011299350460204582,-0.02453985404795056,0.0,0.03448282853745743,0.0,-0.0202020008060404,-0.002962837930253537,-0.13157890117671778,-0.060000002,-0.0031152833575461836,0.0,-0.015624986279296427,-0.015872954871825606,0.014760102106243345,0.09375000859375016,0.0,0.0,0.0,0.0476190680272115,0.05208327342997543,-0.017574751163637492,-0.010309294631612897,-0.06250001406249983,0.09677419937565035,0.026785711725012096,-0.010101007192856226,-0.0027396823467251696,0.0,0.0,0.012578536106220284,0.0,0.0,-0.030361450365866682,-0.005277021045293484,-0.01052635887101705,-0.01129948330843289,-0.01273893951579863,-0.009345921878807228,0.015746651635382802,0.002512513431565777,0.007281519584837248,0.0,0.017647534397514875,-0.0016363955958396126,-0.00782791712693709,0.0165017542741146,0.05000000820245831,-0.02564102367897869,-0.018691591710696898,0.03030300054818036,-0.03571445386964256
11/3/2020,0.0070497003877334485,-0.013774172128126483,0.009195453296072298,0.007220113996357025,-0.024489679870139947,0.0023895975275463055,0.04285708148861844,-0.005917137373857795,-0.008849992935683781,-0.005376285576330075,0.05825248395058091,0.007618983790105727,0.017811548903884367,0.0,0.020689695946515263,0.019417380829695574,0.024282545457432025,-0.028708227015930454,0.0,0.006651820466472946,0.03333318425794318,0.0,-0.020833312913411506,-0.02314824520797043,-0.009966767807198407,0.06837613072583015,0.004545514429066477,0.03512877163610728,0.0068375280648658165,0.010471335961198092,-0.032258105463153997,0.0,-0.055749170264927095,0.00543477707348794,-0.006060997187730677,0.022727202909778477,0.014492758067904399,-0.02040817867165723,0.026132496235860447,0.007438943314425961,0.03999985602421563,0.006289301752304244,-0.01388895779320709,-0.0166667493333299,0.0,0.0,0.0,0.007575749700808876,-0.03191486389769127,0.012499895656040483,0.0,-0.007936500062988183,0.03763443343791817,0.0,0.028571486204082674,0.005747170751839281,0.01156078149417561,0.058510749921496075,0.04545457314049606,-0.014851494536529564,0.0,0.010416683288720474,0.06666668266666664,0.08823529307958466,0.028985361234871165,0.0051020388055298405,0.01648346976061532,0.0,0.009600042601742409,0.02173918570647304,0.01183384507053109,0.0,0.0029821941695122867,0.009383384808390849,0.010638341875389923,0.003809639658996611,0.006451657026537161,0.018868116531084222,0.0,-0.007518774502561221,0.0072290711106524075,0.012515791151247901,0.0,0.029508169222699054,0.009862009568706087,0.0551947667020074,0.0253967773728192,-0.01754377973782162,0.01923073615885551,-0.02450976013360573,0.0
12/3/2020,-0.021001050052502634,-0.04189937353968787,-0.027334820120368142,-0.01433691126548342,-0.02231517156131757,-0.01311089210376959,-0.05479450772335814,-0.03571422798824031,-0.008928325313776186,-0.03243254454498379,-0.0733944660667919,-0.0018903183037292104,-0.019999873754184105,-0.026315717004864347,-0.034748960123290984,-0.052380854966528,-0.1149425032695991,-0.054187125624268195,-0.04231619933852082,-0.052863457583103846,-0.04838699955073267,-0.02173612779199574,-0.06382978876527834,-0.01895731118503141,-0.04697990070717528,0.0,-0.04524893505362937,-0.005656160169854929,-0.028862473978902403,-0.04145075488500827,-0.11111111968411602,-0.06666677069026017,-0.09594096664935958,-0.05405406632578513,-0.012194584025674748,-0.03333323299268076,-0.017142818325881937,-0.025000108825208534,0.0,-0.003164494453149036,-0.049450488664839476,-0.06250001406249983,-0.11267603447728558,-0.05084741241022506,-0.025640927651944256,-0.0824742686682951,-0.017830762645233644,-0.09774435405888093,-0.010989065620092497,0.013889018139582987,-0.020833359166572696,-0.0880000111999999,-0.02590682335606387,0.010362675356393014,-0.11111116790123232,-0.07428569942620777,-0.01714291093775333,-0.06598984734364088,-0.043478286200377636,-0.04522616191512363,-0.005366805740341318,-0.020618657602392343,-0.12500002812499966,-0.08108108020452875,-0.014084401496914145,-0.005076140141545449,-0.02702702305681237,0.0,-0.01584796040630143,0.0030394567345652934,-0.03508756836436744,0.0,-0.013875124492749968,-0.02921639335548043,-0.01052635887101705,-0.0037951813854772976,-0.012820531487537923,-0.07407421830180383,-0.03100679257585759,-0.005050531783283185,0.007177061596819412,-0.003708342759064731,0.02312130720008554,0.03662442839467639,0.03515631394762586,0.0,-0.04024766077588782,-0.07142859598031148,-0.047169731731526165,-0.04522614730216712,-0.06481419285203349
13/3/2020,-0.047908473364318915,0.0,0.0,0.0,-0.03708994334052296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08108118616553495,0.0,0.0,0.0,-0.12500008215700864,0.0,0.0225921437715062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008230500187838885,0.0,0.0,0.035714159397800094,0.0,0.02183413005052448,0.0,0.0,0.0,-0.026666641333333296,-0.07936509891660382,0.0,0.0,0.0,-0.06505286399876509,-0.033333400330597396,-0.11111107407407306,-0.07762581711950345,-0.01063834771407568,-0.12280700677131418,-0.03191477109381757,-0.01831502818675823,0.0,-0.10493828601014543,-0.011627918350395228,-0.05434790079085172,-0.04545456404958692,-0.05789480211066966,-0.032373967323308106,-0.026315693895561876,-0.0714285897959186,-0.05882356401384048,-0.03999996415427831,-0.05612243529112093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009523701741988133,0.0,-0.02000006032415491,0.0,-0.010152275023109336,0.0,0.0,0.0,0.0,0.0,-0.015384560802377045,0.0,0.0,0.0,0.0,0.0
16/3/2020,-0.0525722868944799,-0.12536446925664935,-0.1325301527607453,-0.12727271995485,-0.0829630740403895,-0.11956521434180689,-0.16666670051455879,-0.10493834853923634,-0.05405411501469848,-0.28491615068346066,-0.29702971686865554,-0.07196964931679417,-0.05357148210329832,-0.1764704670537498,-0.06499996300753819,-0.16080407557144105,-0.1931818742409055,-0.10714276863014227,-0.12790704219787796,-0.17441862783126938,-0.24293783488435539,-0.15555633393834578,-0.10227269727983013,-0.08212553970009284,-0.14084502433544777,-0.020000017032796857,-0.07582909702285145,-0.089874801551037,-0.10489514171888226,-0.09189198088229478,-0.1875000136449605,-0.10714282728914393,-0.21224495793801512,-0.2342856948571429,-0.12345776908981965,-0.19540226977705977,-0.03197685631923897,-0.0897434952131797,-0.07470290576738992,-0.03809523227176359,-0.14450863499829403,-0.17808218029649125,-0.13793101070154512,-0.23214284559948983,-0.13157898135360113,-0.21348314717838657,-0.1343042563452228,-0.2413792926395194,-0.09999997850000042,-0.008250639778031421,-0.07526880844342265,-0.04000002199999997,-0.05494516294336915,-0.0074626293269350885,-0.15624994765624867,-0.02758615427646871,-0.04117639603073597,-0.10919538910731608,-0.0952380789115641,-0.033519430926613025,-0.0706320429462205,-0.12972979130881823,-0.15384610414200994,-0.2187499804687495,-0.017857270682504534,-0.0486487024552148,-0.1416667489869674,0.0,-0.09017705888238492,-0.212121225696273,0.01818173775993004,-0.10000000266666642,-0.054271302721494386,-0.11080720384490039,-0.0851062111173162,-0.001923235396922851,-0.05844154423944381,-0.08163261217638007,-0.11999966080761415,-0.06410258449361605,-0.05225648816364914,-0.10669958215543696,-0.13559267612888615,-0.09677420949684112,-0.06603790793590758,-0.12500000950130674,-0.1403225274735862,-0.18269229838024825,-0.19306931940278893,-0.052631612888426216,-0.23762495047859866
